9901,3
-0.00372907,0.00934114,-0.00526866,
-0.00340681,0.00623804,-0.00582228,
-0.00312995,0.00325795,-0.00685966,
-0.00286625,0.00188129,-0.00745583,
-0.00304653,0.00151935,-0.0064638,
-0.00396659,0.00123773,-0.00528754,
-0.00408753,0.00148703,-0.00521339,
-0.00342546,0.00140386,-0.00518226,
-0.00288347,0.00142675,-0.00549171,
-0.00309091,0.00159506,-0.00544238,
-0.003002,0.00156385,-0.00508557,
-0.00291196,0.00145143,-0.00457917,
-0.00318027,0.00114463,-0.00458365,
-0.0033386,0.000126894,-0.00517402,
-0.00367948,-0.000701211,-0.00574337,
-0.0037507,-0.00154797,-0.005938,
-0.00302234,-0.0027671,-0.00629133,
-0.00303529,-0.00411296,-0.00602209,
-0.00346868,-0.0049221,-0.00554143,
-0.00375502,-0.00538764,-0.00500767,
-0.00323591,-0.00479666,-0.00357037,
-0.00248324,-0.00443399,-0.00253448,
-0.00230703,-0.0043583,-0.00238985,
-0.0024038,-0.00482819,-0.00345252,
-0.00232965,-0.00310669,-0.00313088,
-0.00160877,-0.00154597,-0.00169277,
-0.000976141,-0.00166511,-0.000134461,
-0.000190479,-0.00198395,0.000472151,
0.0483473,0.0386218,-0.0609745,
0.00149287,-0.000450088,-0.0048209,
0.00108771,-0.000317109,-0.00489459,
0.000557514,-0.000860318,-0.00451485,
-0.000167028,-0.00217629,-0.00453543,
-0.00106125,-0.00354371,-0.00420616,
-0.00122994,-0.00430659,-0.00532765,
-0.00108245,-0.00385974,-0.00617156,
-0.00153818,-0.00297351,-0.006564,
-0.00220855,-0.00260356,-0.00680585,
-0.0028037,-0.00186847,-0.00771811,
-0.0029889,-0.000880777,-0.00969316,
-0.00340899,8.36224e-005,-0.0115379,
-0.00391874,0.00178322,-0.0125469,
-0.00318751,0.00339646,-0.0128233,
-0.0022542,0.00442608,-0.0123437,
-0.00254109,0.00666743,-0.0110587,
-0.00311088,0.00924871,-0.0100202,
-0.00475721,0.0127986,-0.00899175,
-0.00608903,0.0163986,-0.00678187,
-0.00647294,0.0181436,-0.00481053,
-0.00675942,0.0178731,-0.00389596,
-0.00693597,0.0168028,-0.00361399,
-0.00738531,0.0164358,-0.00353635,
-0.00761676,0.016278,-0.00358641,
-0.00762455,0.0164355,-0.0038874,
-0.00793092,0.0166161,-0.00382956,
-0.00786264,0.0165206,-0.00339845,
-0.00735414,0.015989,-0.00249723,
-0.00769182,0.014496,-0.00141857,
-0.00792199,0.0128274,-0.00102464,
-0.00850151,0.0123005,-0.00128331,
-0.0089424,0.0122029,-0.00149783,
-0.00951825,0.0113576,-0.00145974,
-0.0104235,0.0108819,-0.00125685,
-0.0110419,0.0104608,-0.00082634,
-0.0111152,0.0108472,-0.000186341,
-0.0109167,0.0120174,0.000418705,
-0.0108909,0.0121144,0.00129129,
-0.0107258,0.0113404,0.0021725,
-0.0104388,0.0104831,0.00281128,
-0.0101105,0.0101728,0.00290987,
-0.00954639,0.0104858,0.00276012,
-0.00942922,0.0110152,0.00284337,
-0.00911034,0.011521,0.00268548,
-0.00850078,0.0118134,0.0027412,
-0.00811455,0.0119903,0.00275241,
-0.00778774,0.0123432,0.00278781,
-0.00760605,0.0129559,0.00285112,
-0.00718715,0.0132861,0.0025889,
-0.00713407,0.0136003,0.00211705,
-0.0072356,0.0137344,0.00187208,
-0.00719259,0.0142328,0.0016044,
-0.00656127,0.0147458,0.00111161,
-0.00638848,0.0153803,0.000342989,
-0.00627125,0.0156533,-0.000312025,
-0.00630136,0.0161616,-0.000786993,
-0.00627719,0.0167409,-0.000961732,
-0.00593128,0.0172603,-0.0011597,
-0.0059819,0.0171088,-0.00162941,
-0.00613298,0.016691,-0.00237205,
-0.00647087,0.0158228,-0.00287724,
-0.00666061,0.0144432,-0.00313723,
-0.00699114,0.0136707,-0.00367762,
-0.00684952,0.0126706,-0.00441336,
-0.00666375,0.0115251,-0.00502765,
-0.00639841,0.0104335,-0.00593272,
-0.00597757,0.0100682,-0.00643077,
-0.0053921,0.00979761,-0.00651972,
-0.00471938,0.00963013,-0.00660046,
-0.00424229,0.0100296,-0.00645533,
-0.00386565,0.010137,-0.00613847,
-0.00312522,0.0087268,-0.00556563,
-0.00262547,0.00573977,-0.00616513,
-0.00228118,0.00319076,-0.00699682,
-0.00229228,0.00204767,-0.00714799,
-0.00254995,0.00184652,-0.00661323,
-0.00341462,0.00168944,-0.00523764,
-0.00364748,0.00148901,-0.00520891,
-0.00309617,0.00190292,-0.00550263,
-0.0029486,0.00221382,-0.00568289,
-0.00294739,0.0022686,-0.00532261,
-0.00256489,0.00193212,-0.00500595,
-0.00267896,0.00159953,-0.00484819,
-0.00276239,0.000580799,-0.00526705,
-0.00320992,-0.000220256,-0.00540516,
-0.00349344,-0.00106309,-0.00560906,
-0.00259343,-0.00224057,-0.00600186,
-0.00246344,-0.00362731,-0.00605049,
-0.00304053,-0.00415078,-0.00556122,
-0.00363182,-0.00486934,-0.0045484,
-0.00332771,-0.00477083,-0.00297435,
-0.00257819,-0.00462946,-0.00215475,
-0.00235541,-0.00483874,-0.00209561,
-0.00236673,-0.00507564,-0.00269051,
-0.00275053,-0.00424712,-0.00266339,
-0.00289539,-0.00295296,-0.00125209,
-0.00219041,-0.00247889,0.000472268,
-0.000950289,-0.0024432,0.000701563,
-0.0440644,-0.103396,0.00156129,
0.000990335,-0.00124337,-0.00369964,
-7.09068e-006,-0.0014923,-0.00311175,
-7.06611e-005,-0.00190166,-0.00364647,
-0.000220708,-0.00315164,-0.00487302,
-0.000857113,-0.00377722,-0.00536775,
-0.00125543,-0.00437571,-0.00557775,
-0.00124557,-0.0036674,-0.00588287,
-0.00182018,-0.00296762,-0.00584764,
-0.00269485,-0.0019659,-0.00612677,
-0.00313731,-0.000578383,-0.00810121,
-0.00285237,0.00086155,-0.0112459,
-0.00307727,0.00149233,-0.0127723,
-0.00341101,0.00269333,-0.0128223,
-0.00248642,0.00333372,-0.0129334,
-0.0019747,0.00455969,-0.0120205,
-0.00341666,0.00765399,-0.0097799,
-0.00404437,0.0110776,-0.00852449,
-0.00550135,0.0150149,-0.00709731,
-0.00633007,0.0176916,-0.00506955,
-0.00644019,0.0182545,-0.00368888,
-0.00678214,0.017566,-0.00306558,
-0.00739344,0.0166878,-0.0027235,
-0.00798357,0.0163373,-0.00302418,
-0.00807012,0.0161547,-0.00321482,
-0.00822603,0.0160614,-0.00306961,
-0.00843287,0.0159421,-0.00276761,
-0.00798285,0.0154937,-0.00211883,
-0.00734984,0.0146974,-0.00118582,
-0.00780195,0.0135243,-0.000794927,
-0.00837835,0.0125464,-0.000838992,
-0.00881529,0.0120948,-0.00112846,
-0.00915953,0.0118641,-0.00128946,
-0.00946998,0.0112691,-0.00112162,
-0.0101276,0.0108059,-0.000662215,
-0.0108569,0.0103155,-0.000269657,
-0.0110078,0.0104497,0.000338826,
-0.0111876,0.0112967,0.000874242,
-0.0108375,0.0114655,0.00160419,
-0.010887,0.0109635,0.00256537,
-0.0105185,0.0103744,0.00316328,
-0.00998221,0.0100893,0.00353147,
-0.00950138,0.0103214,0.00338971,
-0.00922811,0.0106818,0.00338213,
-0.00881328,0.0112708,0.00342776,
-0.00849824,0.011707,0.00330613,
-0.00827106,0.0119422,0.00326323,
-0.00793842,0.0122932,0.00342594,
-0.00753998,0.0126859,0.00370298,
-0.00726242,0.0128894,0.00366237,
-0.0072097,0.0131879,0.00330116,
-0.00721696,0.0133917,0.00276583,
-0.00702604,0.013597,0.00218449,
-0.00665113,0.0137632,0.00176219,
-0.00620161,0.0142804,0.000995573,
-0.00604539,0.0144955,0.000252783,
-0.00619016,0.0147057,-0.000180331,
-0.00616533,0.0151693,-0.000442387,
-0.00578387,0.0158272,-0.000497687,
-0.0055661,0.0160896,-0.000815816,
-0.00582395,0.0162618,-0.00135736,
-0.00607258,0.0156856,-0.00193837,
-0.00632198,0.0146626,-0.00230007,
-0.00637689,0.0137473,-0.00264241,
-0.00670922,0.0127482,-0.0032168,
-0.00655672,0.0113015,-0.00382184,
-0.00623197,0.010225,-0.00485008,
-0.00569282,0.00953796,-0.00597242,
-0.00525583,0.00898104,-0.00638194,
-0.00452825,0.00870702,-0.00647217,
-0.00387725,0.00908792,-0.00655489,
-0.00353706,0.00934263,-0.00681328,
-0.00312973,0.00897037,-0.00607465,
-0.00246623,0.00787462,-0.00549051,
-0.00206988,0.00571086,-0.00616652,
-0.00206868,0.00376164,-0.00683325,
-0.00172703,0.00268642,-0.00651452,
-0.00187413,0.00239084,-0.00551702,
-0.00270422,0.00221601,-0.00490541,
-0.0022753,0.00259574,-0.00510086,
-0.00192977,0.00290346,-0.00546509,
-0.00189656,0.00284865,-0.00555192,
-0.00168713,0.00259373,-0.00552166,
-0.00176496,0.00212101,-0.00489898,
-0.0020272,0.00118409,-0.00462779,
-0.0026506,0.00080584,-0.00442878,
-0.00287713,-0.000337908,-0.00478424,
-0.00224531,-0.00203695,-0.00547362,
-0.00192103,-0.00337413,-0.00591816,
-0.00220507,-0.00377002,-0.00548895,
-0.00275309,-0.00445187,-0.00457278,
-0.003111,-0.00451663,-0.00279809,
-0.00253582,-0.00480819,-0.00202496,
-0.00218743,-0.00517196,-0.00172735,
-0.00221629,-0.00543152,-0.00198761,
-0.00227028,-0.00519948,-0.00208147,
-0.00337761,-0.00390606,-0.00115788,
-0.00367493,-0.00337127,0.000758586,
-0.00264892,-0.00307933,0.000769217,
0.0538517,0.0373093,-0.0591901,
-0.000293159,-0.00208821,-0.00181287,
-0.000778937,-0.00168819,-0.00244027,
-0.000501361,-0.00209642,-0.00358824,
-0.000378494,-0.00388857,-0.00509721,
-0.000663719,-0.00463468,-0.00590839,
-0.00122396,-0.00464331,-0.00585129,
-0.00185868,-0.00327207,-0.00611477,
-0.00255836,-0.00221729,-0.00593043,
-0.00337142,-0.000632235,-0.00662968,
-0.0032465,0.00132179,-0.00905166,
-0.00270345,0.00269067,-0.0120886,
-0.00302149,0.00288471,-0.0128738,
-0.00291337,0.00325654,-0.0128688,
-0.00266247,0.00414147,-0.0123422,
-0.00323992,0.00627949,-0.0107464,
-0.00409193,0.0102764,-0.00880132,
-0.00507127,0.0138094,-0.00709619,
-0.00629238,0.0160902,-0.00558693,
-0.00663054,0.0177194,-0.00410232,
-0.0064037,0.0180067,-0.00310189,
-0.00682814,0.0174295,-0.00254881,
-0.00779629,0.0165414,-0.00240689,
-0.00815257,0.0158093,-0.00265607,
-0.00805053,0.0153117,-0.00240994,
-0.0076823,0.0151857,-0.00204275,
-0.00746551,0.0150564,-0.00178008,
-0.00707662,0.0142278,-0.00149517,
-0.00715139,0.0134906,-0.00076934,
-0.00795117,0.0127118,-0.00049026,
-0.008352,0.0120194,-0.000639214,
-0.00870261,0.0115813,-0.000865829,
-0.00883413,0.0112026,-0.00108618,
-0.00902452,0.0109333,-0.000654035,
-0.00954897,0.0105528,-6.51055e-007,
-0.00991709,0.00989104,0.000590673,
-0.0103956,0.00959013,0.00099018,
-0.0109125,0.0100798,0.00150428,
-0.0108677,0.0104504,0.00239509,
-0.0105381,0.0102375,0.00326524,
-0.010074,0.00972296,0.0037933,
-0.00939182,0.00956611,0.00409079,
-0.00884476,0.0094191,0.00402991,
-0.00836589,0.00953555,0.00430632,
-0.00756668,0.00998125,0.00447464,
-0.00740168,0.0106965,0.0042069,
-0.00774339,0.0111594,0.00378593,
-0.00773077,0.0116321,0.00388391,
-0.00711688,0.0119343,0.00434524,
-0.00667692,0.0120842,0.00441817,
-0.0066074,0.012281,0.00401627,
-0.00672037,0.012593,0.00341232,
-0.00651525,0.0125415,0.00279865,
-0.00652152,0.0127854,0.00220321,
-0.00627118,0.0132511,0.00126905,
-0.00573861,0.0132524,0.000849804,
-0.00553913,0.013458,0.000522846,
-0.00558395,0.0140802,0.000130743,
-0.00515943,0.0146298,3.96542e-005,
-0.00512328,0.0152468,-0.000167505,
-0.00511217,0.0153628,-0.000561198,
-0.00537378,0.0150602,-0.00132092,
-0.0057212,0.0145465,-0.00153359,
-0.00562783,0.0136626,-0.00159377,
-0.00577276,0.0125548,-0.00204642,
-0.00573828,0.0110749,-0.0026742,
-0.00537909,0.00995812,-0.0038398,
-0.00504606,0.00919178,-0.00503394,
-0.00474799,0.00857713,-0.00577716,
-0.00423042,0.00824885,-0.00618542,
-0.00365396,0.00833235,-0.00653013,
-0.00334919,0.00845356,-0.00677281,
-0.00286922,0.00843092,-0.00616942,
-0.00242027,0.00822528,-0.00575138,
-0.00185716,0.00755745,-0.00550472,
-0.00162388,0.00624977,-0.00597385,
-0.00128323,0.00476722,-0.00609981,
-0.000869455,0.00380057,-0.00556888,
-0.001269,0.00343359,-0.0050728,
-0.00149477,0.00331239,-0.0046473,
-0.000725888,0.00303191,-0.00468017,
-0.000677324,0.00309631,-0.00490248,
-0.000593664,0.00312248,-0.00486618,
-0.000812618,0.00235842,-0.00459074,
-0.00135235,0.00153435,-0.00406588,
-0.0019185,0.00117589,-0.00418234,
-0.002338,0.000289952,-0.00463074,
-0.00211084,-0.00190243,-0.00531581,
-0.00175659,-0.00341661,-0.00602793,
-0.00185021,-0.00348765,-0.00604255,
-0.00232896,-0.00364311,-0.00494761,
-0.00264383,-0.00408197,-0.00334807,
-0.00269727,-0.00435763,-0.00206804,
-0.00254558,-0.00475042,-0.00146438,
-0.00245814,-0.00535978,-0.00128173,
-0.00212851,-0.00559697,-0.00125156,
-0.00324246,-0.00528196,-0.00112167,
-0.00427944,-0.00439491,0.00016689,
-0.00368702,-0.00353437,0.000754092,
0.0636295,-0.033758,-0.0154156,
0.000153547,-0.00197612,-0.000830844,
-0.000293721,-0.00155203,-0.00194075,
-0.000536609,-0.00191383,-0.00309688,
-0.000981562,-0.00398495,-0.00454947,
-0.00102453,-0.00510649,-0.00580174,
-0.00136881,-0.00463391,-0.00627193,
-0.00240346,-0.00297759,-0.00665972,
-0.0033666,-0.0015419,-0.00645402,
-0.00333905,-0.000161718,-0.00778653,
-0.00284744,0.00180389,-0.0100072,
-0.00275394,0.00347831,-0.011827,
-0.00297338,0.00399387,-0.0125373,
-0.00304853,0.00455062,-0.0124777,
-0.0031767,0.00570601,-0.0111681,
-0.00467866,0.00905023,-0.0090422,
-0.00495169,0.013161,-0.00746907,
-0.00562556,0.0150932,-0.0060744,
-0.006585,0.0165809,-0.00467032,
-0.00653705,0.0177199,-0.00379702,
-0.00630404,0.0179726,-0.00313153,
-0.00633925,0.017258,-0.00255261,
-0.00711651,0.0160495,-0.00214365,
-0.00754582,0.0150984,-0.00236859,
-0.00718557,0.0146864,-0.00201164,
-0.00646241,0.0143784,-0.00130101,
-0.00609925,0.0139244,-0.00104307,
-0.00623942,0.0133924,-0.00104762,
-0.00691463,0.0125174,-0.000294996,
-0.00775414,0.0115731,-8.83643e-005,
-0.00796243,0.0109557,-0.000376645,
-0.00826132,0.0107831,-0.000590955,
-0.00858375,0.0108146,-0.000571491,
-0.00870474,0.0105683,-0.000162007,
-0.00910441,0.0103475,0.000681396,
-0.00939656,0.00957835,0.00130327,
-0.0100966,0.0090641,0.00165753,
-0.0100911,0.008646,0.00234378,
-0.00995653,0.00860978,0.00338782,
-0.00940081,0.00841113,0.00417102,
-0.00912026,0.00836937,0.00463636,
-0.00834909,0.00849882,0.0047711,
-0.0081049,0.00845293,0.00485334,
-0.00772248,0.00843186,0.00488548,
-0.00708934,0.00892995,0.00514313,
-0.00672511,0.00953515,0.00471464,
-0.00719475,0.0103891,0.00428448,
-0.00738344,0.0110729,0.00410075,
-0.00700764,0.0113262,0.00421523,
-0.00662646,0.0114153,0.00438784,
-0.00637158,0.0116313,0.00414654,
-0.00638583,0.0119687,0.00352039,
-0.00645638,0.0120849,0.00301805,
-0.006347,0.0118749,0.00236299,
-0.00623263,0.0120628,0.0018259,
-0.00565226,0.0125541,0.00136625,
-0.0052961,0.0126627,0.00104425,
-0.00519504,0.0132344,0.00051761,
-0.00482298,0.013882,0.000187212,
-0.00466598,0.0143442,-0.000134946,
-0.00460989,0.0144683,-0.000391497,
-0.00463579,0.0142942,-0.000953618,
-0.00502756,0.0140795,-0.00106384,
-0.00494916,0.0135577,-0.00107123,
-0.00532739,0.0125842,-0.00143098,
-0.00544194,0.0113449,-0.00193039,
-0.00528987,0.0101528,-0.0029428,
-0.00507195,0.00904073,-0.00423976,
-0.00481819,0.00833153,-0.00526177,
-0.00424859,0.00781167,-0.00604028,
-0.00373656,0.00769066,-0.00638382,
-0.00326682,0.00749265,-0.00659364,
-0.002771,0.00766151,-0.00609375,
-0.00218741,0.00779985,-0.00556302,
-0.00170199,0.00781579,-0.00531066,
-0.00146927,0.00774687,-0.00516196,
-0.00111042,0.00728781,-0.00501488,
-0.000321058,0.00655772,-0.00458606,
-0.000160724,0.00563438,-0.00442804,
-0.000599153,0.00443038,-0.00401046,
-4.23234e-005,0.00328497,-0.00354597,
0.000523731,0.0031384,-0.00358125,
0.000483502,0.00325919,-0.00386871,
-5.88298e-005,0.00274238,-0.00382987,
-0.000458559,0.00186629,-0.00330915,
-0.00128871,0.00112691,-0.00369642,
-0.0020337,0.000569451,-0.00468609,
-0.00215616,-0.00140379,-0.00527063,
-0.00213524,-0.00314298,-0.00595287,
-0.00164297,-0.00325755,-0.00662689,
-0.0017124,-0.00292807,-0.00552549,
-0.00212865,-0.00357877,-0.00383285,
-0.00265643,-0.00395513,-0.00213102,
-0.00253137,-0.00477067,-0.00103069,
-0.00244938,-0.00559921,-0.000476187,
-0.00232614,-0.00580182,-0.00048936,
-0.00309304,-0.00606569,-0.000679887,
-0.00426993,-0.00526987,-7.93994e-005,
-0.00410001,-0.00384665,0.00104033,
-0.133347,0.0243101,-0.0191822,
0.000653754,-0.00112829,-0.000159948,
8.03004e-006,-0.00139326,-0.0013198,
-0.000225378,-0.00218421,-0.00216836,
-0.000706856,-0.00380399,-0.00367236,
-0.0016518,-0.00454956,-0.00541785,
-0.00226321,-0.00363412,-0.00615501,
-0.00366443,-0.00217693,-0.00591401,
-0.00427297,-0.00101712,-0.00647403,
-0.00346835,-5.39174e-006,-0.00843538,
-0.00254425,0.00165221,-0.0101576,
-0.0028065,0.00328317,-0.0113083,
-0.00366292,0.00470686,-0.0121158,
-0.00405681,0.00589151,-0.011435,
-0.00365155,0.00681425,-0.0100906,
-0.00507634,0.0113239,-0.007162,
-0.00502331,0.0144586,-0.00615099,
-0.00531833,0.0155521,-0.00533214,
-0.00573659,0.0164885,-0.00413741,
-0.00559024,0.0171223,-0.00341038,
-0.00546797,0.0172367,-0.00285841,
-0.00561384,0.0160946,-0.00206086,
-0.00601751,0.0150045,-0.00156388,
-0.00649119,0.0144869,-0.00162847,
-0.00609063,0.01412,-0.00154604,
-0.00533926,0.0135817,-0.0010077,
-0.00526983,0.0126707,-0.000591554,
-0.00596376,0.0120618,-0.000309386,
-0.00665619,0.0105774,1.60738e-007,
-0.00717116,0.00948875,2.57355e-005,
-0.00740794,0.00908494,0.000231274,
-0.00774091,0.00940177,0.000159118,
-0.00812399,0.00974376,-0.000100572,
-0.00822587,0.00944797,0.00039178,
-0.00833525,0.00923066,0.00127379,
-0.0086763,0.00844548,0.0019377,
-0.00915323,0.00782563,0.00230746,
-0.00938112,0.00721573,0.0032332,
-0.0092521,0.00702676,0.00409859,
-0.00872441,0.00700405,0.00467142,
-0.00844613,0.00724776,0.00500601,
-0.00795829,0.00772318,0.00508257,
-0.00749627,0.00756728,0.00507982,
-0.00747964,0.00748524,0.0049489,
-0.00705227,0.00801666,0.0048094,
-0.0067035,0.00865567,0.0044794,
-0.00678182,0.00928501,0.00429964,
-0.00694482,0.0098132,0.00415984,
-0.00702973,0.0102112,0.00398964,
-0.00661093,0.0103048,0.004127,
-0.0062682,0.0107345,0.00402467,
-0.0061205,0.0111959,0.00357024,
-0.00613101,0.0114407,0.00307721,
-0.00640965,0.0113028,0.00265591,
-0.00626723,0.011222,0.00224759,
-0.00555945,0.0115116,0.00166378,
-0.00496588,0.011834,0.00120802,
-0.00457368,0.0121728,0.000726138,
-0.0041506,0.0125325,0.000396885,
-0.00385331,0.0127689,0.000196233,
-0.0037157,0.0130219,5.88234e-005,
-0.00366792,0.0129668,-0.000548382,
-0.00382052,0.0127093,-0.000742699,
-0.00407806,0.0125481,-0.000948248,
-0.0045823,0.012035,-0.00120696,
-0.00478281,0.0110558,-0.00134525,
-0.00483461,0.0100907,-0.00195175,
-0.00488788,0.00903543,-0.00318997,
-0.00474796,0.00830791,-0.00444447,
-0.00430024,0.00770986,-0.00536877,
-0.00375257,0.00736735,-0.00624608,
-0.00329537,0.00694589,-0.00674905,
-0.00272191,0.00715928,-0.00632699,
-0.00215695,0.00726756,-0.00560051,
-0.00165085,0.00733785,-0.00526291,
-0.00150272,0.00782451,-0.00503037,
-0.00101739,0.0084614,-0.00434173,
0.000104313,0.00869747,-0.00344845,
0.00054984,0.0086292,-0.00315891,
0.000251571,0.00710292,-0.00299744,
-0.000142827,0.00477984,-0.00285324,
0.000410105,0.00403251,-0.00255691,
0.000622228,0.00404081,-0.00291148,
0.000234276,0.00325901,-0.00344228,
-4.22628e-006,0.00227529,-0.00287373,
-0.00059557,0.00141746,-0.00264888,
-0.00148984,0.00042244,-0.00364793,
-0.00198782,-0.00109169,-0.00497158,
-0.00196177,-0.00273827,-0.00570372,
-0.00165341,-0.00359109,-0.00648757,
-0.00174193,-0.00264879,-0.00612427,
-0.00216292,-0.0028822,-0.00467086,
-0.002811,-0.00361767,-0.00297626,
-0.00278046,-0.0044841,-0.0013183,
-0.00244886,-0.00585553,-0.000282686,
-0.00259004,-0.00593899,3.91741e-005,
-0.00316402,-0.00657116,-0.000470489,
-0.00416792,-0.0063092,-0.00025551,
-0.00433726,-0.00482818,0.00130672,
0.19212,-0.104584,-0.0311811,
0.000743338,-0.000306708,0.000216509,
0.000127596,-0.00102641,-0.00080258,
-5.99548e-005,-0.00243425,-0.0018471,
-0.00105972,-0.00342064,-0.00391402,
-0.00208033,-0.00380512,-0.00548121,
-0.00311634,-0.00232163,-0.00595105,
-0.00395893,-0.00135943,-0.00583696,
-0.0043741,-0.000505936,-0.00687219,
-0.00369371,0.00031709,-0.00882011,
-0.0027467,0.00192214,-0.0100231,
-0.00334565,0.00359537,-0.0108421,
-0.00456867,0.0055742,-0.011298,
-0.00411754,0.00656149,-0.0109213,
-0.003757,0.00829891,-0.00937251,
-0.00495243,0.0125652,-0.00597272,
-0.00402975,0.014259,-0.00552612,
-0.00386664,0.0155491,-0.00481378,
-0.00440725,0.0160083,-0.00367467,
-0.00451345,0.016267,-0.00292894,
-0.00457393,0.0160692,-0.00264096,
-0.00482163,0.0148116,-0.0019007,
-0.00497372,0.0137838,-0.00116642,
-0.00502308,0.0134346,-0.00109195,
-0.00484625,0.0132325,-0.000992264,
-0.00457742,0.0125703,-0.000777752,
-0.00481512,0.0112804,-0.000569583,
-0.00571298,0.0103278,-0.000309544,
-0.00631347,0.00907731,8.58898e-005,
-0.00685317,0.00839485,0.000332926,
-0.0074262,0.00850587,0.000506074,
-0.00768491,0.0088004,0.000271149,
-0.00786889,0.00892244,0.000260342,
-0.00774712,0.00852308,0.00117823,
-0.00771153,0.00803328,0.00208771,
-0.00799105,0.00735941,0.00275573,
-0.00850188,0.00703551,0.00303063,
-0.00894247,0.00655599,0.00356867,
-0.00907609,0.00639713,0.00415669,
-0.00868268,0.00627167,0.00471595,
-0.00801571,0.00633306,0.00496162,
-0.00765041,0.00702079,0.00509117,
-0.00725443,0.00723376,0.00510534,
-0.00708739,0.00719584,0.00470234,
-0.00659355,0.00757337,0.00437205,
-0.00655243,0.00813703,0.00429204,
-0.00658776,0.00859705,0.0042062,
-0.00672931,0.00888532,0.00412637,
-0.00739119,0.00899689,0.00394887,
-0.00715302,0.00921357,0.00396532,
-0.00641556,0.00976651,0.00404041,
-0.005857,0.0101997,0.00372276,
-0.00569241,0.0102055,0.00331067,
-0.00585547,0.0102082,0.00295685,
-0.00570748,0.0104585,0.00250493,
-0.00509861,0.0105008,0.00192511,
-0.00463876,0.0111216,0.00132698,
-0.00427368,0.0115079,0.00085656,
-0.00377163,0.0117748,0.000495432,
-0.0034326,0.0119629,0.000306049,
-0.00321165,0.0121562,8.85744e-005,
-0.00319937,0.0121204,-0.000389654,
-0.00324986,0.0118947,-0.000630898,
-0.00342928,0.011714,-0.000676386,
-0.00368018,0.011209,-0.000737288,
-0.00381811,0.0103378,-0.000727943,
-0.00398078,0.00977655,-0.000864248,
-0.00401063,0.00898966,-0.00208531,
-0.00394541,0.00843207,-0.0034151,
-0.00365949,0.0076615,-0.00454621,
-0.00344564,0.00739409,-0.00572675,
-0.00313741,0.00708904,-0.00650609,
-0.00280144,0.00709187,-0.00633148,
-0.00229139,0.00724526,-0.00578132,
-0.00171393,0.00727224,-0.00515178,
